epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_sparse_calibrated_iso_rmse_db,train_sparse_calibrated_iso_mae_db,train_rmse_improvement_vs_sparse_calibrated_iso_db,train_mae_improvement_vs_sparse_calibrated_iso_db,train_mean_sparse_points,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_sparse_calibrated_iso_rmse_db,val_sparse_calibrated_iso_mae_db,val_rmse_improvement_vs_sparse_calibrated_iso_db,val_mae_improvement_vs_sparse_calibrated_iso_db,val_mean_sparse_points,val_valid_pixels,best_val_rmse_db,improved,patience_used
1,0.001,0.7553625032305717,16.987380643123174,13.627958891590891,13.592353186749747,10.33716306010819,-3.395027456373427,-3.2907958314827006,103.1640625,4577263.0,0.7488776445388794,16.901054903062374,13.563170633751467,13.146098351476962,9.646178611813854,-3.754956551585412,-3.916992021937613,100.0,1215082.0,16.901054903062374,True,0
2,0.001,0.5462847836315632,14.453178311046369,11.511321285230935,13.381452981205369,10.26357399607582,-1.0717253298409997,-1.2477472891551145,104.607421875,4577263.0,0.9751203656196594,19.290061734024324,15.438987656800117,13.146098351476962,9.646178611813854,-6.143963382547362,-5.792809044986264,100.0,1215082.0,16.901054903062374,False,1
3,0.001,0.38536684960126877,12.128821960797035,9.260378527517426,13.522764874922085,10.323858602837547,1.3939429141250503,1.0634800753201201,100.283203125,4577263.0,0.9141128957271576,18.66187174378562,14.338936796035165,13.146059036517817,9.645995496600229,-5.515812707267804,-4.692941299434937,100.0,1215082.0,16.901054903062374,False,2
