osm_id,osm_type,name,building,height,height_m,building:levels,estimated_height,height_source,height_note,category,centroid_lat,centroid_lon,geometry_status,tags,geometry
265006297,way,东区食堂,yes,,,2,6.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.9470771222896,116.33998112727969,ok,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""东区食堂"", ""opening_hours"": ""9:00-21:00""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3398379, 39.9473287], [116.3396496, 39.9471662], [116.3396607, 39.9470209], [116.3399659, 39.9468545], [116.340215, 39.9468794], [116.3403065, 39.9469609], [116.3402933, 39.9471199], [116.3400892, 39.9472781], [116.3399543, 39.9472618], [116.3398379, 39.9473287]]]}"
265006298,way,东区体育馆,yes,,,1,3.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94666469661447,116.339474426067,ok,"{""building"": ""yes"", ""building:levels"": ""1"", ""name"": ""东区体育馆""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3396886, 39.9467645], [116.3397013, 39.946583], [116.3392602, 39.9465649], [116.3392476, 39.9467464], [116.3396886, 39.9467645]]]}"
276198652,way,16号学生公寓,apartments,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95216478193049,116.33717933957088,ok,"{""building"": ""apartments"", ""building:levels"": ""6"", ""name"": ""16号学生公寓"", ""name:zh"": ""16号学生公寓"", ""name:zh-Hans"": ""16号学生公寓"", ""name:zh-Hant"": ""16號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3367717, 39.9521792], [116.3368148, 39.9520242], [116.3375869, 39.9521503], [116.3375438, 39.9523054], [116.3367717, 39.9521792]]]}"
276198748,way,学生一食堂,yes,,,3,9.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.951800668806804,116.33730971809479,ok,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""3"", ""fast_food"": ""cafeteria"", ""name"": ""学生一食堂"", ""name:zh"": ""学生一食堂"", ""name:zh-Hans"": ""学生一食堂"", ""name:zh-Hant"": ""學生一食堂""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3369555, 39.9518843], [116.3370565, 39.9515907], [116.3376624, 39.9516754], [116.3375976, 39.9519967], [116.3369669, 39.9519383], [116.3369555, 39.9518843]]]}"
276198818,way,18号学生公寓,apartments,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.951451172309596,116.3374041969287,ok,"{""building"": ""apartments"", ""building:levels"": ""6"", ""name"": ""18号学生公寓"", ""name:zh"": ""18号学生公寓"", ""name:zh-Hans"": ""18号学生公寓"", ""name:zh-Hant"": ""18號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3370355, 39.9514242], [116.3370565, 39.9513555], [116.3370927, 39.9513672], [116.3371174, 39.9512942], [116.3373918, 39.9513453], [116.337409, 39.9513278], [116.3377653, 39.9513818], [116.33771, 39.9516082], [116.3371936, 39.951541], [116.3370584, 39.9515089], [116.3370355, 39.9514242]]]}"
276198844,way,第八教学楼,school,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95129524938944,116.33627313165067,ok,"{""building"": ""school"", ""building:levels"": ""6"", ""name"": ""第八教学楼"", ""name:zh"": ""第八教学楼"", ""name:zh-Hans"": ""第八教学楼"", ""name:zh-Hant"": ""第八教學樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3359308, 39.9513092], [116.3359632, 39.9511828], [116.3366155, 39.9512813], [116.336583, 39.9514077], [116.3359308, 39.9513092]]]}"
276199049,way,思源楼,school,,,13,39.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.95016605,116.33466974999999,ok,"{""building"": ""school"", ""building:levels"": ""13"", ""name"": ""思源楼"", ""name:zh"": ""思源楼"", ""name:zh-Hans"": ""思源楼"", ""name:zh-Hant"": ""思源樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3341747, 39.9503157], [116.3343108, 39.9498649], [116.3351648, 39.9500164], [116.3350287, 39.9504672], [116.3341747, 39.9503157]]]}"
276199074,way,思源西楼,school,,,6,18.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94990335,116.33375629999999,ok,"{""building"": ""school"", ""building:levels"": ""6"", ""name"": ""思源西楼"", ""name:zh"": ""思源西楼"", ""name:zh-Hans"": ""思源西楼"", ""name:zh-Hant"": ""思源西樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3333431, 39.9499238], [116.333408, 39.9497317], [116.3341695, 39.9498829], [116.3341046, 39.950075], [116.3333431, 39.9499238]]]}"
276199644,way,信息中心,apartments,,,2,6.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.9503379104038,116.33370621993772,ok,"{""building"": ""apartments"", ""building:levels"": ""2"", ""name"": ""信息中心"", ""name:zh"": ""信息中心"", ""name:zh-Hans"": ""信息中心"", ""name:zh-Hant"": ""信息中心""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3332378, 39.9503295], [116.3332708, 39.9502352], [116.3336054, 39.9503041], [116.3336522, 39.9501705], [116.334021, 39.9502465], [116.3339217, 39.9505299], [116.3336648, 39.950477], [116.3336843, 39.9504215], [116.3332736, 39.9503369], [116.3332378, 39.9503295]]]}"
276200626,way,建筑与艺术楼,school,,,9,27.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.950094117766255,116.33279141301797,ok,"{""building"": ""school"", ""building:levels"": ""9"", ""name"": ""建筑与艺术楼"", ""name:zh"": ""建筑与艺术楼"", ""name:zh-Hans"": ""建筑与艺术楼"", ""name:zh-Hant"": ""建築與藝術樓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3324743, 39.9499606], [116.333153, 39.9500834], [116.3331086, 39.9502276], [116.3324299, 39.9501049], [116.3324743, 39.9499606]]]}"
276201136,way,7号公寓,apartments,,,5,15.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.948847949999994,116.33308345,ok,"{""building"": ""apartments"", ""building:levels"": ""5"", ""name"": ""7号公寓"", ""name:zh"": ""7号公寓"", ""name:zh-Hans"": ""7号公寓"", ""name:zh-Hant"": ""7號公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3326901, 39.9488594], [116.3327371, 39.9487045], [116.3334768, 39.9488365], [116.3334298, 39.9489914], [116.3326901, 39.9488594]]]}"
276201138,way,19号学生公寓,apartments,,,13,39.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94796638152003,116.33329117611663,ok,"{""building"": ""apartments"", ""building:levels"": ""13"", ""name"": ""19号学生公寓"", ""name:zh"": ""19号学生公寓"", ""name:zh-Hans"": ""19号学生公寓"", ""name:zh-Hant"": ""19號學生公寓""}","{""type"": ""Polygon"", ""coordinates"": [[[116.33285, 39.9481519], [116.3329272, 39.9478517], [116.3334539, 39.9476403], [116.3338152, 39.9477143], [116.3337628, 39.947839], [116.3337545, 39.9478834], [116.3335035, 39.9478327], [116.3332057, 39.9479722], [116.3331395, 39.9479785], [116.333123, 39.948061], [116.3336166, 39.9481244], [116.3335918, 39.9483083], [116.3328693, 39.9481836], [116.33285, 39.9481519]]]}"
276201140,way,天佑会堂,yes,,,4,12.0,estimated_from_levels_3m_per_floor,估算高度（building:levels × 3 米），不是 OSM 真实 height,levels_only,39.94864509053938,116.33408356400633,ok,"{""building"": ""yes"", ""building:levels"": ""4"", ""name"": ""天佑会堂"", ""name:zh"": ""天佑会堂"", ""name:zh-Hans"": ""天佑会堂"", ""name:zh-Hant"": ""天佑會堂""}","{""type"": ""Polygon"", ""coordinates"": [[[116.3336466, 39.9487359], [116.3337348, 39.9484344], [116.3338611, 39.9484561], [116.3338751, 39.948408], [116.3340002, 39.9484295], [116.3339887, 39.9484687], [116.334524, 39.9485607], [116.3344332, 39.9488711], [116.3336466, 39.9487359]]]}"
