epoch,learning_rate,train_loss,train_rmse_db,train_mae_db,train_dpm_baseline_rmse_db,train_dpm_baseline_mae_db,train_calibrated_dpm_rmse_db,train_calibrated_dpm_mae_db,train_rmse_improvement_vs_dpm_db,train_mae_improvement_vs_dpm_db,train_rmse_improvement_vs_calibrated_db,train_mae_improvement_vs_calibrated_db,train_valid_pixels,val_loss,val_rmse_db,val_mae_db,val_dpm_baseline_rmse_db,val_dpm_baseline_mae_db,val_calibrated_dpm_rmse_db,val_calibrated_dpm_mae_db,val_rmse_improvement_vs_dpm_db,val_mae_improvement_vs_dpm_db,val_rmse_improvement_vs_calibrated_db,val_mae_improvement_vs_calibrated_db,val_valid_pixels,best_val_rmse_db,improved,patience_used
1,0.001,0.9144595861434937,8.130003175163464,5.247548936448778,13.51883341636392,12.452365622601278,8.500128206831445,5.78254120664735,5.388830241200456,7.204816686152499,0.37012503166798005,0.5349922701985719,5010478.0,0.9801766574382782,8.42660322333148,5.316803692997836,13.489850737210704,12.291231104582288,8.865772962088148,6.071703667724968,5.063247513879224,6.974427411584451,0.439169738756668,0.7548999747271319,1266180.0,8.42660322333148,True,0
2,0.001,0.7820407599210739,7.51655041095073,4.372090197781529,13.514630082390028,12.44867964693189,8.496424674232543,5.779252498464218,5.998079671439298,8.076589449150362,0.9798742632818129,1.407162300682689,5010478.0,0.861550360918045,7.903273807597271,4.79550044227519,13.489850737210704,12.291231104582288,8.865772962088148,6.071703667724968,5.586576929613432,7.495730662307097,0.9624991544908763,1.2762032254497777,1266180.0,7.903273807597271,True,0
