39.95003062,116.3339681,62,460,0,4140,126524293,-81,LTE,LTE,1350,327
39.9499809,116.33411927,49,460,0,4140,126524293,-92,LTE,LTE,1350,327
39.94992669,116.33419156,48,460,0,4140,126429572,-89,LTE,LTE,1350,487
39.94980576,116.33421766,42,460,0,4140,126429572,-86,LTE,LTE,1350,487
39.94976294,116.33424711,40,460,0,4140,126429572,-86,LTE,LTE,1350,487
39.949722,116.33425261,39,460,0,4140,126429572,-81,LTE,LTE,1350,487
39.94969156,116.33425299,41,460,0,4140,126429572,-85,LTE,LTE,1350,487
39.94964353,116.33426391,39,460,0,4140,126429572,-83,LTE,LTE,1350,487
39.94961757,116.33427368,38,460,0,4140,126429572,-85,LTE,LTE,1350,487
39.94957754,116.33430637,39,460,0,4140,126429572,-87,LTE,LTE,1350,487
39.94953414,116.33432504,40,460,0,4140,126524292,-87,LTE,LTE,1350,5
39.94949274,116.33434155,41,460,0,4140,126524292,-87,LTE,LTE,1350,5
39.94928037,116.33439559,42,460,0,4140,126524292,-85,LTE,LTE,1350,5
39.94920545,116.33442695,48,460,0,4140,228259069,-89,LTE,LTE,1350,57
39.9491166,116.33445255,50,460,0,4140,228259069,-81,LTE,LTE,1350,57
39.94906672,116.33446095,48,460,0,4140,228259069,-80,LTE,LTE,1350,57
39.9490274,116.33447227,44,460,0,4140,228259069,-82,LTE,LTE,1350,57
39.9489687,116.3344996,45,460,0,4140,228259069,-82,LTE,LTE,1350,57
39.94889103,116.33476717,46,460,0,4140,126524292,-79,LTE,LTE,1350,5
39.94890389,116.33491574,47,460,0,4140,228259069,-73,LTE,LTE,1350,57
39.94889288,116.3350532,45,460,0,4140,126524292,-73,LTE,LTE,1350,5
39.94892701,116.33529195,46,460,0,4140,126524292,-70,LTE,LTE,1350,5
39.94903126,116.33537975,45,460,0,4140,126524292,-67,LTE,LTE,1350,5
39.94907487,116.33537798,43,460,0,4140,126524292,-67,LTE,LTE,1350,5
39.94914888,116.33539175,46,460,0,4140,126524292,-68,LTE,LTE,1350,5
39.94922885,116.33537022,47,460,0,4140,126524292,-75,LTE,LTE,1350,5
39.94927937,116.33536252,48,460,0,4140,126524292,-75,LTE,LTE,1350,5
39.94934049,116.33532019,49,460,0,4140,126524292,-78,LTE,LTE,1350,5
39.94939461,116.33529863,51,460,0,4140,126524292,-77,LTE,LTE,1350,5
39.94950161,116.33528461,51,460,0,4140,126524292,-70,LTE,LTE,1350,5
39.9495897,116.33523506,44,460,0,4140,126524292,-76,LTE,LTE,1350,5
39.94966728,116.33520004,41,460,0,4140,126524292,-73,LTE,LTE,1350,5
39.94972837,116.33516211,41,460,0,4140,126524292,-79,LTE,LTE,1350,5
39.94986472,116.33511442,42,460,0,4140,226762235,-71,LTE,LTE,1350,438
39.94993978,116.33485203,47,460,0,4140,226762235,-85,LTE,LTE,1350,438
39.94998031,116.33476347,50,460,0,4140,228259069,-92,LTE,LTE,1350,57
39.95012614,116.33469738,49,460,0,4140,226762235,-94,LTE,LTE,1350,438
